     i,      c,     ev,    reg,    dom,   diff,     dk,    dk2,    knn,   mean,    med, 
   77.,    2.0,   0.25,   0.52,   0.25,   0.38,   0.62,   0.50,   0.38,   0.44,   0.38, 
   63.,    5.0,    6.2,   0.45,   0.69,   0.47,    1.1,    1.4,  -0.50,   -1.9,   -2.3, 
   39.,    0.0,   0.20, -0.016, -0.065, 0.0022, -0.036, -0.030, 0.0020, -0.00042, -0.016, 
   2.0,    3.0,   0.94,  0.035,  0.028,  0.026,  0.039,  0.031,  0.017,  0.044,  0.043, 
   92.,    1.0,   0.50,  0.027,   0.10,   0.10, -0.050,  0.025,  -0.10,  0.091,   0.10, 
   15.,    5.0,    3.9,  -0.33,  -0.93,  -0.46,  -0.65,  -0.53,   0.77,   0.51,   0.12, 
   4.0,    1.0,   0.50,  0.029,   0.10,   0.10,   0.10,  0.050,    0.0,  0.091,   0.10, 
   32.,    1.0,   0.50,  0.075,   0.10,   0.15,   0.10,   0.12,   0.10,  0.091,   0.10, 
   15.,    5.0,    3.9,  -0.33,  -0.93,  -0.46,  -0.65,  -0.53,   0.77,   0.51,   0.12, 
   66.,    1.0,   0.50, 0.0076, -0.050,    0.0,  0.050,  0.050,    0.0,  0.091,   0.10, 
   91.,    1.0,   0.60, -0.012,    0.0,  0.050,    0.0,  0.025,   0.10, -0.010,    0.0, 
   64.,    2.0,   0.62,  0.042,  0.062,   0.12,   0.19,  0.094,   0.12,  0.066,    0.0, 
   55.,    2.0,   0.62,  0.029,   0.19,   0.19,    0.0,    0.0,    0.0,  0.066,    0.0, 
   59.,    5.0,    3.7,  -0.23,  -0.87,  -0.48,   -1.5, -0.012,  -0.98,   0.63,   0.24, 
   61.,    4.0,   0.22, -0.019,   0.14,  -0.11, -0.019,  0.022,   0.43,  0.014, -0.051, 
   95.,    4.0,   0.13,  0.074,   0.22,   0.19, -0.073, -0.012,  -0.13,  0.097,  0.071, 
   53.,    1.0,   0.50, -0.011,  -0.10,  -0.10,  -0.10,  -0.10,  -0.10,  0.091,   0.10, 
   26.,    5.0,    5.1,  -0.54,  -0.16,  -0.89,   -2.0,   -2.4,   -1.3,  -0.78,   -1.2, 
   0.0,    5.0,    5.2,   -1.7,   -1.4,  -0.99,   -1.3,   -2.5,   -1.4,  -0.84,   -1.2, 
   27.,    2.0,   0.75, 0.0052,  -0.25,  -0.25,    0.0, -0.094,  -0.12, -0.061,  -0.12, 
   94.,    1.0,   0.50,  0.045,   0.10,   0.15,    0.0,  0.025,   0.10,  0.091,   0.10, 
   39.,    1.0,   0.70,  -0.16,  -0.20,  -0.20,  -0.25,  -0.20,  -0.20,  -0.11,  -0.10, 
   4.0,    4.0,  0.095,   0.11,   0.26,  0.039,   0.15,   0.22,   0.17,   0.14,   0.11, 
   55.,    3.0,    1.0, 0.00014, -0.0045, -0.0045, -0.0090, -0.0027, -0.0070, -0.016, -0.016, 
   69.,    2.0,   0.62,  0.029,   0.12,    0.0,    0.0,    0.0,    0.0,  0.066,    0.0, 
   27.,    1.0,   0.40,  0.017,    0.0,    0.0,  0.050,  -0.12,   0.10,   0.19,   0.20, 
   37.,    0.0,   0.17,  0.034,  0.038,   0.11,  0.064,  0.055,   0.15,  0.035,  0.021, 
   16.,    0.0,   0.20, 0.0046, -0.014, -0.014, -0.0084, -0.016,  -0.14, 0.0021, -0.013, 
   42.,    0.0,   0.12,  0.085, -0.020, -0.020, -0.041,  0.014,  0.023,  0.085,  0.071, 
   16.,    5.0,    4.5,  0.077,  -0.74,  -0.77,   0.36,  -0.24,    1.1,  -0.16,  -0.56, 
   8.0,    4.0,   0.30, -0.056,   0.13,   0.24, -0.044, -0.062,   0.34, -0.075,  -0.14, 
   14.,    0.0,  0.079,   0.15,   0.13,   0.13,   0.11,  0.058,  0.090,   0.13,   0.11, 
   92.,    0.0,   0.23, -0.025, -0.092,  -0.11, -0.067, -0.034, -0.015, -0.027, -0.042, 
   15.,    1.0,   0.50,  0.050,   0.15,   0.15,  0.050,  0.025,   0.10,  0.091,   0.10, 
   48.,    4.0,   0.37, -0.091, -0.015, -0.015,  -0.12,   0.12,  -0.11,  -0.14,  -0.20, 
   39.,    0.0,   0.20, -0.016, -0.065, 0.0022, -0.036, -0.030, 0.0020, -0.00042, -0.016, 
   56.,    0.0,   0.23, -0.0090,  0.011,  0.011, -0.027,  0.010, -0.025, -0.027, -0.043, 
   24.,    4.0,   0.31,  -0.11,  -0.19,  -0.19,  -0.25,  -0.14, -0.010, -0.085,  -0.15, 
   93.,    4.0,    0.0,   0.28,   0.40,    0.0,    0.0,  0.066,   0.26,   0.23,   0.20, 
   65.,    4.0,   0.39,  -0.13, -0.036,  -0.24,  0.083, -0.019,   0.11,  -0.16,  -0.23, 
   1.0,    1.0,   0.50,  0.026,   0.10,   0.10,    0.0, -0.025,    0.0,  0.091,   0.10, 
   21.,    0.0,   0.12,  0.075,  0.011,  0.036,  0.048,  0.053,  0.048,  0.084,  0.069, 
   73.,    3.0,    1.0,  0.015, 0.0015, -0.012, -0.00050, -0.0065, -0.00050, -0.017, -0.017, 
   33.,    2.0,   0.62,  0.038,   0.12,   0.19,  0.062,    0.0,    0.0,  0.066,    0.0, 
   76.,    4.0,    0.0,   0.32,   0.50,   0.98,   0.87,   0.44,   0.73,   0.23,   0.20, 
   23.,    4.0,    0.0,   0.28,   0.35,   0.35,   0.37,  0.024,   0.26,   0.23,   0.20, 
   76.,    3.0,    1.0, 0.0015, -0.0050, -0.0050, -0.00025, -0.0032, -0.00050, -0.017, -0.017, 
   40.,    0.0,   0.14,  0.068, 0.0090,  0.055,   0.10,  0.056,  0.014,  0.062,  0.048, 
   21.,    0.0,   0.12,  0.075,  0.011,  0.036,  0.048,  0.053,  0.048,  0.084,  0.069, 
   70.,    1.0,   0.50, -0.055,  -0.10,  -0.10, -0.050, -0.075,    0.0,  0.091,   0.10, 
   60.,    1.0,   0.40,  0.051,    0.0,    0.0,  0.050,    0.0,   0.10,   0.19,   0.20, 
   1.0,    4.0,   0.27, -0.069,  0.086,  -0.17,  0.043,  -0.19,  -0.17, -0.040,  -0.10, 
   4.0,    2.0,   0.75, -0.038, -0.062,    0.0,   0.19,    0.0,   0.25, -0.061,  -0.12, 
   27.,    0.0,   0.13,  0.070, -0.025, 0.0024,  0.019, -0.032, -0.0056,  0.079,  0.065, 
   33.,    2.0,   0.62,  0.038,   0.12,   0.19,  0.062,    0.0,    0.0,  0.066,    0.0, 
   57.,    3.0,   0.99, -0.012, -0.0085, -0.0035, -0.0032, -0.014, 0.0055, -0.013, -0.013, 
   28.,    2.0,   0.62,  0.027,   0.12,   0.12,    0.0,    0.0,    0.0,  0.066,    0.0, 
   86.,    4.0,   0.39,  -0.18,  -0.27,  -0.28,  -0.14,  -0.30,  -0.39,  -0.16,  -0.22, 
   71.,    3.0,   0.99, -0.0027, 0.0010, 0.0010, 0.0062, 0.0010,  0.013, -0.0037, -0.0040, 
   58.,    2.0,   0.50,   0.26,    0.0,  -0.12,   0.25,   0.12,   0.25,   0.19,   0.12, 
   56.,    1.0,   0.70, -0.084,  -0.10,    0.0,    0.0, -0.025,    0.0,  -0.11,  -0.10, 
   76.,    4.0,    0.0,   0.32,   0.50,   0.98,   0.87,   0.44,   0.73,   0.23,   0.20, 
   53.,    0.0,   0.12,  0.074, 0.0084, -0.015,  0.030,  0.049,  0.015,  0.081,  0.067, 
   53.,    3.0,   0.96,  0.011, 0.00050, -0.0082, 0.0055, 0.0054,  0.021,  0.018,  0.018, 
   25.,    0.0,   0.13,  0.063, -0.0056,  0.032, 0.0068,  0.042,  0.053,  0.070,  0.056, 
   94.,    2.0,   0.88,  -0.16,  -0.19,  -0.12,  -0.25,  -0.12,  -0.38,  -0.19,  -0.25, 
   80.,    5.0,    4.8,  -0.19,   0.22,  -0.28,  -0.71,  -0.22,   -1.1,  -0.40,  -0.80, 
   83.,    4.0,   0.40,  -0.17, 0.0069,  0.039,  0.031,  -0.13, -0.096,  -0.17,  -0.23, 
   31.,    5.0,    3.2,   0.37,  -0.24,  -0.24,   0.58,   0.45,  -0.19,    1.2,   0.81, 
   94.,    0.0,   0.18,  0.026, -0.026,  0.034, 0.0053,  0.024, -0.035,  0.026,  0.012, 
   64.,    5.0,    3.6,  -0.12,  -0.70,  -0.18,   0.18,  -0.13,  -0.46,   0.74,   0.35, 
   8.0,    0.0,   0.21, 0.0030, -0.017,  0.013,  0.085,  0.043, -0.055, -0.0011, -0.017, 
   91.,    3.0,   0.99, -0.0061, -0.0020, -0.0020, 0.0035, -0.0020,  0.010, -0.0067, -0.0070, 
   45.,    1.0,   0.60, -0.011,    0.0,   0.35,    0.0,  0.050,  -0.10, -0.010,    0.0, 
   91.,    1.0,   0.60, -0.012,    0.0,  0.050,    0.0,  0.025,   0.10, -0.010,    0.0, 
   42.,    3.0,   0.97, -0.0027, -0.024, -0.026, -0.015, 0.0082, -0.0025, 0.0084, 0.0085, 
   13.,    0.0,   0.21, 0.00085, -0.057, -0.080, -0.067, -0.043,  -0.18, -0.0044, -0.020, 
   92.,    3.0,   0.98, 0.00072, 0.00025, -0.0060, 0.00075, 0.0080,  0.016, 0.0048, 0.0050, 
   55.,    2.0,   0.62,  0.029,   0.19,   0.19,    0.0,    0.0,    0.0,  0.066,    0.0, 
   34.,    3.0,   0.98, 0.0014, 0.0085, 0.0067,  0.013, -0.0022,  0.015, 0.0048, 0.0050, 
   77.,    2.0,   0.25,   0.52,   0.25,   0.38,   0.62,   0.50,   0.38,   0.44,   0.38, 
   49.,    4.0,    0.0,   0.25,   0.35,   0.35,    0.0,   0.39,   0.36,   0.23,   0.20, 
   19.,    5.0,    3.4,   0.16,  -0.39,  -0.57,  -0.85,  -0.55,   -1.2,   0.99,   0.60, 
   16.,    0.0,   0.20, 0.0046, -0.014, -0.014, -0.0084, -0.016,  -0.14, 0.0021, -0.013, 
   8.0,    1.0,   0.50,  0.090,   0.10,   0.15,   0.10,   0.10,   0.10,  0.091,   0.10, 
   5.0,    2.0,   0.62,  0.059,   0.19,   0.19,    0.0,  0.062,    0.0,  0.066,    0.0, 
   77.,    2.0,   0.25,   0.52,   0.25,   0.38,   0.62,   0.50,   0.38,   0.44,   0.38, 
   67.,    3.0,   0.98, -0.0069, -0.0062, -0.012, -0.0080, -0.0087, -0.0080, -0.0017, -0.0020, 
   55.,    1.0,   0.80, -0.011,    0.0,    0.0,    0.0,  0.025,  -0.10,  -0.21,  -0.20, 
   51.,    0.0,   0.32,  -0.10, -0.077, -0.077, -0.077,  -0.10,  -0.13,  -0.12,  -0.13, 
   45.,    5.0,    4.5,  0.090,   0.47,    5.8,    2.1,   0.39,  -0.55,  -0.15,  -0.55, 
   64.,    3.0,   0.99, -0.015, -0.016, -0.022, -0.013, -0.0080, -0.017, -0.011, -0.011, 
   84.,    5.0,    4.1,  -0.65,  -0.33,   0.67,  -0.95,  -0.78,  -0.19,   0.22,  -0.19, 
   58.,    4.0,    0.0,   0.22,    0.0,    0.0,   0.21,    0.0,    0.0,   0.23,   0.20, 
   76.,    3.0,    1.0, 0.0015, -0.0050, -0.0050, -0.00025, -0.0032, -0.00050, -0.017, -0.017, 
   72.,    2.0,   0.62,  0.030,   0.19,   0.19,    0.0,    0.0,    0.0,  0.066,    0.0, 
   76.,    4.0,    0.0,   0.32,   0.50,   0.98,   0.87,   0.44,   0.73,   0.23,   0.20, 
   14.,    5.0,    4.1,   0.48,  -0.79,   0.64,  -0.89,  -0.44,  -0.86,   0.24,  -0.16, 
   22.,    2.0,   0.62,  0.029,   0.12,   0.19,   0.12,  0.094,   0.25,  0.066,    0.0, 
   21.,    5.0,    3.2,    2.5,    1.2,   0.98,  0.052,   0.33,   0.97,    1.1,   0.73, 
   84.,    4.0,   0.54,  -0.29,  -0.19,  -0.39,  -0.54,  -0.41,  -0.54,  -0.32,  -0.38, 
   97.,    4.0,   0.61,  -0.43,  -0.26,  -0.29,  -0.35,  -0.38,  -0.61,  -0.39,  -0.45, 
   95.,    4.0,   0.13,  0.074,   0.22,   0.19, -0.073, -0.012,  -0.13,  0.097,  0.071, 
   51.,    2.0,   0.62,  0.046,   0.19,   0.19,    0.0,    0.0,    0.0,  0.066,    0.0, 
   17.,    5.0,    3.4,    1.2,    1.2,   0.54,    1.1,    1.0,   0.33,   0.96,   0.58, 
   73.,    0.0,   0.27, -0.047,   0.73, -0.063,   0.73, -0.035,  0.011, -0.068, -0.083, 
   39.,    3.0,   0.96,  0.031,  0.021,  0.033,  0.015,  0.026,  0.024,  0.025,  0.025, 
   38.,    3.0,   0.96,  0.024,  0.030,  0.035,  0.035, 0.0072,  0.031,  0.025,  0.025, 
   79.,    0.0,   0.14,  0.074, -0.0071, -0.030, -0.052, 0.00024,  0.037,  0.066,  0.051, 
   63.,    1.0,   0.80,  -0.10, -0.050,    0.0,  0.050,    0.0,  -0.20,  -0.21,  -0.20, 
   67.,    2.0,   0.75, -0.058, -0.062,    0.0,   0.19,  0.031,   0.12, -0.061,  -0.12, 
   25.,    0.0,   0.13,  0.063, -0.0056,  0.032, 0.0068,  0.042,  0.053,  0.070,  0.056, 
   96.,    4.0,    0.0,   0.22,   0.19,    0.0,   0.18,   0.27,   0.39,   0.23,   0.20, 
   86.,    4.0,   0.39,  -0.18,  -0.27,  -0.28,  -0.14,  -0.30,  -0.39,  -0.16,  -0.22, 
   39.,    0.0,   0.20, -0.016, -0.065, 0.0022, -0.036, -0.030, 0.0020, -0.00042, -0.016, 
   52.,    5.0,    5.6,  0.070,   -1.5,  -0.79,    2.0,   -1.5,  -0.94,   -1.2,   -1.6, 
   96.,    2.0,   0.88,  -0.12,  -0.19,  -0.50,  -0.44, -0.031,  -0.25,  -0.19,  -0.25, 
   93.,    3.0,   0.96,  0.027,  0.028,  0.028, 0.0010,  0.017,  0.019,  0.021,  0.021, 
   46.,    5.0,    4.0,   0.65,    1.0,    2.1,    3.2,   0.90,    5.6,   0.41,  0.025, 
   77.,    5.0,    2.1,  -0.79,   -1.1,  -0.25,    1.3,  0.072,   -1.1,    2.3,    1.9, 
   48.,    1.0,   0.60,  0.090,   0.15,   0.20,   0.15,   0.15,   0.20, -0.010,    0.0, 
   40.,    0.0,   0.14,  0.068, 0.0090,  0.055,   0.10,  0.056,  0.014,  0.062,  0.048, 
   7.0,    0.0,   0.19,  0.025,  0.048,  0.048,  0.078,  0.034, -0.030,  0.010, -0.0052, 
   79.,    4.0,    0.0,   0.19,   0.12,   0.12,   0.10,   0.32,   0.20,   0.23,   0.20, 
   89.,    5.0,    4.4,   0.16,  -0.63,   -1.7,  -0.52,   -1.0,   -1.2, -0.047,  -0.45, 
   83.,    3.0,   0.99, -0.0091, -0.0020, 0.0012, -0.0067, -0.024, -0.0085, -0.0057, -0.0060, 
   14.,    3.0,    1.0, -0.020, -0.020, -0.015, -0.0045, -0.025, -0.0025, -0.019, -0.019, 
   43.,    5.0,    5.6,  0.030,  -0.33,   -1.4,    1.3,    1.9, -0.037,   -1.3,   -1.7, 
   28.,    2.0,   0.62,  0.027,   0.12,   0.12,    0.0,    0.0,    0.0,  0.066,    0.0, 
   42.,    5.0,    2.0,   0.42,   0.16,   0.46, -0.056,  -0.37,   0.70,    2.3,    1.9, 
   44.,    2.0,   0.62,  0.047,   0.19,   0.19,  0.062,  0.031,    0.0,  0.066,    0.0, 
   18.,    2.0,   0.75,  0.030, -0.062, -0.062,    0.0, -0.094,   0.12, -0.061,  -0.12, 
   43.,    0.0,   0.31,  -0.11, -0.029,  -0.15, -0.011, -0.051,  -0.10,  -0.11,  -0.12, 
   32.,    2.0,   0.75, -0.038,    0.0,    0.0,    0.0,    0.0,  -0.12, -0.061,  -0.12, 
   93.,    5.0,    3.3,    2.4,    1.1,  0.074, -0.052,   0.25,    1.3,    1.1,   0.68, 
   35.,    5.0,    8.6,  -0.91,  -0.36,   0.99,   0.99, -0.0076,   -1.7,   -4.3,   -4.7, 
   36.,    1.0,   0.50, -0.034, -0.050,  -0.10, -0.050,  -0.10,    0.0,  0.091,   0.10, 
   52.,    4.0,    0.0,   0.24,   0.35,   0.35,   0.46,   0.45,   0.39,   0.23,   0.20, 
   50.,    1.0,   0.60, -0.058,    0.0,  0.050,  -0.10,  -0.10,  -0.10, -0.010,    0.0, 
   77.,    0.0,   0.17,  0.095,  -0.14, -0.068, -0.081,  -0.11, 0.00060,  0.036,  0.022, 
   29.,    2.0,   0.62,  0.035,   0.12,   0.19, -0.062,    0.0,    0.0,  0.066,    0.0, 
   57.,    5.0,    4.6,    1.0,  -0.22,  -0.11,   0.64,    1.3,   0.35,  -0.27,  -0.67, 
   16.,    2.0,   0.62,  0.082,   0.12,   0.19,   0.38,   0.19,   0.25,  0.066,    0.0, 
   17.,    2.0,   0.88,  -0.16,  -0.12, -0.062,  -0.12,  -0.16,    0.0,  -0.19,  -0.25, 
   6.0,    0.0,   0.27, -0.062,   0.16,  0.045,  0.039,  0.046, -0.025, -0.068, -0.082, 
   30.,    2.0,   0.62,  0.094,  0.062,   0.12,   0.12,   0.19,   0.12,  0.066,    0.0, 
   42.,    5.0,    2.0,   0.42,   0.16,   0.46, -0.056,  -0.37,   0.70,    2.3,    1.9, 
   80.,    0.0,   0.23, -0.021, -0.045, -0.013, -0.026, -0.032, -0.028, -0.030, -0.045, 
   88.,    3.0,   0.98, -0.0013, -0.0022, -0.0047, 0.0052, 0.0055,  0.013, 0.0023, 0.0025, 
   81.,    0.0,   0.17,  0.035, -0.029,  0.028, -0.033, 0.0056, -0.025,  0.036,  0.022, 
   35.,    1.0,   0.90, -0.061,  -0.10,    0.0, -0.050,  -0.28,  -0.20,  -0.31,  -0.30, 
   62.,    1.0,   0.60, -0.091,  -0.15,  -0.20,  -0.10, -0.075,   0.10, -0.010,    0.0, 
   29.,    2.0,   0.62,  0.035,   0.12,   0.19, -0.062,    0.0,    0.0,  0.066,    0.0, 
   11.,    0.0,   0.15,  0.041, -0.015, 0.0030, -0.020,  0.018, -0.00016,  0.051,  0.036, 
   33.,    3.0,   0.99, -0.0071, -0.0030, -0.0030, -0.0055, -0.014, 0.0010, -0.013, -0.013, 
   59.,    2.0,   0.75, -0.046, -0.062,    0.0,  0.062,    0.0,  -0.12, -0.061,  -0.12, 
   53.,    5.0,    2.9,   0.63,  0.048,  -0.76,  -0.30,  -0.26,   -1.9,    1.5,    1.1, 
   46.,    4.0,   0.50,  -0.21,  -0.15,  -0.15,  -0.27, -0.063,  -0.50,  -0.27,  -0.34, 
   69.,    1.0,   0.60, -0.088, -0.050,  -0.20,   0.10, -0.050,   0.10, -0.010,    0.0, 
   11.,    0.0,   0.15,  0.041, -0.015, 0.0030, -0.020,  0.018, -0.00016,  0.051,  0.036, 
   16.,    3.0,   0.98, 0.0048, 0.0085,  0.013,  0.012, 0.0085, -0.0020, 0.0038, 0.0040, 
   34.,    0.0,   0.26, -0.053, -0.098, -0.051, -0.091,  -0.11, -0.052, -0.054, -0.069, 
   69.,    4.0,    0.0,   0.12,   0.35,   0.12,   0.23,   0.15,  0.064,   0.23,   0.20, 
   90.,    2.0,   0.62,  0.029,   0.19,   0.19,    0.0,    0.0,    0.0,  0.066,    0.0, 
   66.,    1.0,   0.50, 0.0076, -0.050,    0.0,  0.050,  0.050,    0.0,  0.091,   0.10, 
   90.,    3.0,    1.0, 0.0010, -0.0045, -0.0045, -0.0030, -0.0027, 0.00050, -0.016, -0.016, 
   53.,    1.0,   0.50, -0.011,  -0.10,  -0.10,  -0.10,  -0.10,  -0.10,  0.091,   0.10, 
   47.,    2.0,   0.62,  0.026,   0.19,   0.19,    0.0,  -0.16,    0.0,  0.066,    0.0, 
   34.,    2.0,   0.75, -0.042, -0.062,    0.0,    0.0,  -0.12,  -0.12, -0.061,  -0.12, 
   22.,    2.0,   0.62,  0.029,   0.12,   0.19,   0.12,  0.094,   0.25,  0.066,    0.0, 
   27.,    0.0,   0.13,  0.070, -0.025, 0.0024,  0.019, -0.032, -0.0056,  0.079,  0.065, 
   37.,    3.0,   0.97, 0.0065,  0.013,  0.011, 0.0027, 0.0017, 0.0045, 0.0089, 0.0090, 
   51.,    2.0,   0.62,  0.046,   0.19,   0.19,    0.0,    0.0,    0.0,  0.066,    0.0, 
   59.,    5.0,    3.7,  -0.23,  -0.87,  -0.48,   -1.5, -0.012,  -0.98,   0.63,   0.24, 
   12.,    5.0,    3.1,   0.40,    2.5,    2.7,    2.4,    2.7,   0.70,    1.2,   0.85, 
   8.0,    4.0,   0.30, -0.056,   0.13,   0.24, -0.044, -0.062,   0.34, -0.075,  -0.14, 
   31.,    1.0,   0.50, 0.0065, -0.050, -0.050,  0.050,  0.075,    0.0,  0.091,   0.10, 
   58.,    1.0,   0.40, -0.028,    0.0,  0.050,    0.0,    0.0,    0.0,   0.19,   0.20, 
   74.,    2.0,   0.62,  0.089,  0.062,  0.062,    0.0,  0.062,    0.0,  0.066,    0.0, 
   96.,    2.0,   0.88,  -0.12,  -0.19,  -0.50,  -0.44, -0.031,  -0.25,  -0.19,  -0.25, 
   4.0,    1.0,   0.50,  0.029,   0.10,   0.10,   0.10,  0.050,    0.0,  0.091,   0.10, 
   0.0,    5.0,    5.2,   -1.7,   -1.4,  -0.99,   -1.3,   -2.5,   -1.4,  -0.84,   -1.2, 
   47.,    3.0,    1.0, -0.0080, -0.0055, -0.0055, -0.0027, -0.0042, -0.0015, -0.017, -0.017, 
   36.,    5.0,    2.5,    1.0,   0.40,   0.32,   0.85,   0.72,   0.35,    1.8,    1.5, 
   96.,    4.0,    0.0,   0.22,   0.19,    0.0,   0.18,   0.27,   0.39,   0.23,   0.20, 
   39.,    5.0,    3.5,    2.2,   0.91,  -0.62,   0.99,    2.6,   0.85,   0.86,   0.48, 
   80.,    2.0,   0.75, -0.062,    0.0,  0.062,  -0.12,    0.0,  -0.12, -0.061,  -0.12, 
   22.,    5.0,    4.0,  -0.46,  -0.36,    4.1,  -0.14,   0.14,  -0.40,   0.38, -0.025, 
   1.0,    4.0,   0.27, -0.069,  0.086,  -0.17,  0.043,  -0.19,  -0.17, -0.040,  -0.10, 
   37.,    1.0,   0.50,  0.048,   0.10,   0.10,    0.0,    0.0,   0.10,  0.091,   0.10, 
   3.0,    3.0,   0.99, -0.012, -0.0080, -0.0030, 0.0010, -0.013, -0.013, -0.013, -0.013, 
   56.,    0.0,   0.23, -0.0090,  0.011,  0.011, -0.027,  0.010, -0.025, -0.027, -0.043, 
   55.,    5.0,    7.7,  -0.98,    1.9,    1.9,    1.9,  -0.54,   0.33,   -3.4,   -3.7, 
   89.,    5.0,    4.4,   0.16,  -0.63,   -1.7,  -0.52,   -1.0,   -1.2, -0.047,  -0.45, 
   60.,    0.0,  0.032,   0.18,  0.098,  0.098,   0.13,   0.15,   0.18,   0.17,   0.16, 
   4.0,    3.0,   0.98, 0.0025, 0.0017, -0.0045, 0.00075, -0.00075, 0.0080, 0.0063, 0.0065, 
   86.,    5.0,    2.7,   0.79,    1.1,   0.66,   0.62,   0.78,   0.45,    1.6,    1.2, 
   55.,    1.0,   0.80, -0.011,    0.0,    0.0,    0.0,  0.025,  -0.10,  -0.21,  -0.20, 
   35.,    1.0,   0.90, -0.061,  -0.10,    0.0, -0.050,  -0.28,  -0.20,  -0.31,  -0.30, 
   75.,    3.0,   0.97, 0.0089,  0.014, -0.0092, -0.0022, -0.0066, 0.0015, 0.0099,  0.010, 
   57.,    0.0,   0.20,  0.019,  0.041,  0.041,  0.084,  0.038,  0.030, 0.0028, -0.013, 
   82.,    2.0,   0.62,  0.041,   0.12,   0.19,    0.0,    0.0,   0.12,  0.066,    0.0, 
   89.,    3.0,    1.0, -0.013, -0.0090, -0.0075, -0.0072, -0.0090, -0.017, -0.014, -0.014, 
   69.,    2.0,   0.62,  0.029,   0.12,    0.0,    0.0,    0.0,    0.0,  0.066,    0.0, 
   63.,    3.0,    1.0, -0.0049, -0.0025, -0.0025, 0.0027, -0.00075, -0.00050, -0.014, -0.014, 
   57.,    2.0,   0.62,  0.037,   0.12,   0.19,    0.0,    0.0,   0.12,  0.066,    0.0, 
   72.,    2.0,   0.62,  0.030,   0.19,   0.19,    0.0,    0.0,    0.0,  0.066,    0.0, 
   10.,    0.0,   0.20,  0.027,   0.23,   0.15,  0.085,  0.078,  0.039, 0.0063, -0.0092, 
   13.,    0.0,   0.21, 0.00085, -0.057, -0.080, -0.067, -0.043,  -0.18, -0.0044, -0.020, 
   31.,    5.0,    3.2,   0.37,  -0.24,  -0.24,   0.58,   0.45,  -0.19,    1.2,   0.81, 
   54.,    3.0,   0.99, -0.016, -0.0087, -0.0047, -0.0075, -0.0085, -0.017, -0.013, -0.013, 
   8.0,    4.0,   0.30, -0.056,   0.13,   0.24, -0.044, -0.062,   0.34, -0.075,  -0.14, 
   59.,    5.0,    3.7,  -0.23,  -0.87,  -0.48,   -1.5, -0.012,  -0.98,   0.63,   0.24, 
   2.0,    4.0,    0.0,   0.26,   0.12,   0.31,    0.0,   0.25,   0.12,   0.23,   0.20, 
   22.,    1.0,   0.50,  0.057,   0.10,   0.30,    0.0,   0.10,    0.0,  0.091,   0.10, 
   98.,    5.0,    2.7,  -0.31,  -0.54,  -0.66,  -0.35,  -0.19,  -0.70,    1.6,    1.2, 
   52.,    4.0,    0.0,   0.24,   0.35,   0.35,   0.46,   0.45,   0.39,   0.23,   0.20, 
   87.,    2.0,   0.62,  0.033,   0.12,   0.19, -0.062,    0.0,  -0.12,  0.066,    0.0, 
   21.,    5.0,    3.2,    2.5,    1.2,   0.98,  0.052,   0.33,   0.97,    1.1,   0.73, 
   42.,    1.0,   0.40,  0.039,    0.0,    0.0,  0.050,    0.0,    0.0,   0.19,   0.20, 
   31.,    3.0,   0.98, 0.00025, -0.0050, -0.0050, 0.0087, 0.0090, 0.0095, 0.0058, 0.0060, 
   50.,    1.0,   0.60, -0.058,    0.0,  0.050,  -0.10,  -0.10,  -0.10, -0.010,    0.0, 
   12.,    2.0,   0.62,  0.083,  0.062,   0.12,  0.062,   0.12,   0.12,  0.066,    0.0, 
   20.,    3.0,   0.99, -0.014, -0.0070, -0.0087, -0.014, -0.0047, 0.0055, -0.011, -0.011, 
   12.,    5.0,    3.1,   0.40,    2.5,    2.7,    2.4,    2.7,   0.70,    1.2,   0.85, 
   19.,    2.0,   0.88,  -0.15,  -0.19,  -0.19,  -0.38,  -0.19,  -0.12,  -0.19,  -0.25, 
   99.,    0.0,   0.18,  0.043,   0.10,   0.10,  0.096,  0.088,   0.10,  0.024,  0.010, 
   88.,    0.0,   0.21, 0.0025, -0.046, -0.046, 0.0096, -0.013,  0.075, -0.0015, -0.017, 
   38.,    2.0,   0.88,  -0.12,  -0.12,  -0.12,  -0.25, -0.094,  -0.12,  -0.19,  -0.25, 
   35.,    1.0,   0.90, -0.061,  -0.10,    0.0, -0.050,  -0.28,  -0.20,  -0.31,  -0.30, 
   74.,    5.0,    3.2,  -0.81,  -0.15,   0.17,   -1.3,  -0.55,  -0.13,    1.1,   0.75, 
   26.,    3.0,   0.98, 0.0013, 0.0030, 0.0070,    0.0, -0.0065, -0.010, -0.0027, -0.0030, 
   60.,    5.0,    2.3,   0.16,   0.49,   0.98,   0.81,  -0.39,   0.81,    2.1,    1.7, 
   71.,    0.0,   0.34,  -0.13,  -0.16,  -0.16,  -0.13,  -0.14,  -0.16,  -0.14,  -0.15, 
   34.,    5.0,    3.6, -0.079,   0.21,   0.73,   0.77,   0.19,   0.90,   0.76,   0.38, 
   99.,    3.0,    1.0, -0.0020, -0.0040, -0.0020, -0.010, -0.00025, -0.0010, -0.014, -0.014, 
   72.,    0.0,   0.19,  0.037,  0.056,  0.056, -0.019, -0.0023,  0.034,  0.018, 0.0043, 
